uf,Ano,Frase,Contagem,Porcentagem
SC,2021,Morte por intervenção de Agente do Estado,64,5.56
SC,2021,Suicídio de Agente do Estado,53,4.6
SC,2021,Tentativa de homicídio,48,4.17
SC,2021,Suicídio,40,3.47
SC,2021,Mortes a esclarecer (sem indício de crime),39,3.39
SC,2021,Roubo de carga,27,2.34
SC,2021,Roubo de veículo,27,2.34
SC,2021,Furto de veículo,19,1.65
SC,2021,Roubo a instituição financeira,18,1.56
SC,2021,Emissão de Alvarás de licença,17,1.48
SC,2021,Estupro de vulnerável,17,1.48
SC,2021,Atendimento pré-hospitalar,16,1.39
SC,2021,Busca e salvamento,16,1.39
SC,2021,Combate a incêndios,16,1.39
SC,2021,Realização de vistorias,16,1.39
SC,2021,Morte de Agente do Estado,14,1.22
SC,2021,Estupro,14,1.22
SC,2021,Tráfico de drogas,13,1.13
SC,2021,Arma de Fogo Apreendida,12,1.04
SC,2021,Pessoa Localizada,11,0.95
SC,2021,Apreensão de Cocaína,10,0.87
SC,2021,Apreensão de Maconha,8,0.69
SC,2021,Mandado de prisão cumprido,6,0.52
SC,2021,Pessoa Desaparecida,3,0.26
SC,2022,Lesão corporal seguida de morte,100,9.63
SC,2022,Roubo seguido de morte (latrocínio),90,8.67
SC,2022,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),78,7.51
SC,2022,Homicídio doloso,75,7.23
SC,2022,Feminicídio,71,6.84
SC,2022,Tentativa de feminicídio,69,6.65
SC,2022,Suicídio,66,6.36
SC,2022,Morte por intervenção de Agente do Estado,53,5.11
SC,2022,Tentativa de homicídio,51,4.91
SC,2022,Mortes a esclarecer (sem indício de crime),46,4.43
SC,2022,Suicídio de Agente do Estado,45,4.34
SC,2022,Roubo a instituição financeira,31,2.99
SC,2022,Roubo de carga,30,2.89
SC,2022,Arma de Fogo Apreendida,19,1.83
SC,2022,Estupro de vulnerável,19,1.83
SC,2022,Furto de veículo,19,1.83
SC,2022,Combate a incêndios,18,1.73
SC,2022,Roubo de veículo,18,1.73
SC,2022,Estupro,17,1.64
SC,2022,Tráfico de drogas,17,1.64
SC,2022,Pessoa Localizada,16,1.54
SC,2022,Realização de vistorias,15,1.45
SC,2022,Emissão de Alvarás de licença,14,1.35
SC,2022,Busca e salvamento,13,1.25
SC,2022,Morte de Agente do Estado,11,1.06
SC,2022,Atendimento pré-hospitalar,11,1.06
SC,2022,Apreensão de Cocaína,9,0.87
SC,2022,Apreensão de Maconha,7,0.67
SC,2022,Mandado de prisão cumprido,6,0.58
SC,2022,Pessoa Desaparecida,4,0.39
SC,2023,Homicídio doloso,124,11.0
SC,2023,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),123,10.91
SC,2023,Feminicídio,99,8.78
SC,2023,Roubo seguido de morte (latrocínio),84,7.45
SC,2023,Tentativa de feminicídio,82,7.28
SC,2023,Lesão corporal seguida de morte,62,5.5
SC,2023,Morte por intervenção de Agente do Estado,56,4.97
SC,2023,Tentativa de homicídio,54,4.79
SC,2023,Suicídio de Agente do Estado,54,4.79
SC,2023,Mortes a esclarecer (sem indício de crime),47,4.17
SC,2023,Suicídio,41,3.64
SC,2023,Roubo de carga,29,2.57
SC,2023,Roubo a instituição financeira,28,2.48
SC,2023,Furto de veículo,23,2.04
SC,2023,Roubo de veículo,21,1.86
SC,2023,Arma de Fogo Apreendida,19,1.69
SC,2023,Estupro,19,1.69
SC,2023,Realização de vistorias,19,1.69
SC,2023,Atendimento pré-hospitalar,18,1.6
SC,2023,Combate a incêndios,17,1.51
SC,2023,Busca e salvamento,16,1.42
SC,2023,Tráfico de drogas,14,1.24
SC,2023,Morte de Agente do Estado,13,1.15
SC,2023,Pessoa Localizada,12,1.06
SC,2023,Emissão de Alvarás de licença,12,1.06
SC,2023,Estupro de vulnerável,12,1.06
SC,2023,Apreensão de Maconha,11,0.98
SC,2023,Apreensão de Cocaína,10,0.89
SC,2023,Mandado de prisão cumprido,5,0.44
SC,2023,Pessoa Desaparecida,3,0.27
SC,2024,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),123,10.49
SC,2024,Homicídio doloso,116,9.9
SC,2024,Feminicídio,102,8.7
SC,2024,Roubo seguido de morte (latrocínio),101,8.62
SC,2024,Tentativa de feminicídio,93,7.94
SC,2024,Morte por intervenção de Agente do Estado,75,6.4
SC,2024,Lesão corporal seguida de morte,61,5.2
SC,2024,Suicídio,56,4.78
SC,2024,Tentativa de homicídio,53,4.52
SC,2024,Suicídio de Agente do Estado,52,4.44
SC,2024,Mortes a esclarecer (sem indício de crime),43,3.67
SC,2024,Roubo de carga,32,2.73
SC,2024,Roubo de veículo,29,2.47
SC,2024,Roubo a instituição financeira,25,2.13
SC,2024,Furto de veículo,19,1.62
SC,2024,Atendimento pré-hospitalar,18,1.54
SC,2024,Estupro de vulnerável,18,1.54
SC,2024,Morte de Agente do Estado,17,1.45
SC,2024,Pessoa Localizada,17,1.45
SC,2024,Arma de Fogo Apreendida,16,1.37
SC,2024,Busca e salvamento,15,1.28
SC,2024,Estupro,15,1.28
SC,2024,Combate a incêndios,13,1.11
SC,2024,Emissão de Alvarás de licença,13,1.11
SC,2024,Tráfico de drogas,12,1.02
SC,2024,Apreensão de Cocaína,11,0.94
SC,2024,Realização de vistorias,11,0.94
SC,2024,Apreensão de Maconha,7,0.6
SC,2024,Mandado de prisão cumprido,6,0.51
SC,2024,Pessoa Desaparecida,3,0.26
SE,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),116,10.38
SE,2015,Roubo seguido de morte (latrocínio),107,9.58
SE,2015,Feminicídio,95,8.5
SE,2015,Tentativa de feminicídio,88,7.88
SE,2015,Homicídio doloso,84,7.52
SE,2015,Lesão corporal seguida de morte,76,6.8
SE,2015,Tentativa de homicídio,60,5.37
SE,2015,Suicídio,58,5.19
SE,2015,Suicídio de Agente do Estado,55,4.92
SE,2015,Morte por intervenção de Agente do Estado,50,4.48
SE,2015,Mortes a esclarecer (sem indício de crime),42,3.76
SE,2015,Roubo de veículo,24,2.15
SE,2015,Roubo de carga,21,1.88
SE,2015,Furto de veículo,20,1.79
SE,2015,Roubo a instituição financeira,20,1.79
SE,2015,Combate a incêndios,19,1.7
SE,2015,Emissão de Alvarás de licença,19,1.7
SE,2015,Realização de vistorias,19,1.7
SE,2015,Busca e salvamento,17,1.52
SE,2015,Arma de Fogo Apreendida,16,1.43
SE,2015,Morte de Agente do Estado,16,1.43
SE,2015,Estupro,14,1.25
SE,2015,Tráfico de drogas,14,1.25
SE,2015,Pessoa Localizada,12,1.07
SE,2015,Apreensão de Cocaína,12,1.07
SE,2015,Atendimento pré-hospitalar,12,1.07
SE,2015,Estupro de vulnerável,12,1.07
SE,2015,Apreensão de Maconha,10,0.9
SE,2015,Mandado de prisão cumprido,6,0.54
SE,2015,Pessoa Desaparecida,3,0.27
SE,2016,Feminicídio,112,9.7
SE,2016,Tentativa de feminicídio,107,9.26
SE,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),101,8.74
SE,2016,Homicídio doloso,97,8.4
SE,2016,Roubo seguido de morte (latrocínio),91,7.88
SE,2016,Tentativa de homicídio,76,6.58
SE,2016,Morte por intervenção de Agente do Estado,67,5.8
SE,2016,Lesão corporal seguida de morte,64,5.54
SE,2016,Suicídio,57,4.94
SE,2016,Suicídio de Agente do Estado,47,4.07
SE,2016,Mortes a esclarecer (sem indício de crime),39,3.38
SE,2016,Roubo de veículo,31,2.68
SE,2016,Roubo de carga,27,2.34
SE,2016,Roubo a instituição financeira,25,2.16
SE,2016,Arma de Fogo Apreendida,19,1.65
SE,2016,Morte de Agente do Estado,19,1.65
SE,2016,Combate a incêndios,19,1.65
SE,2016,Atendimento pré-hospitalar,18,1.56
SE,2016,Tráfico de drogas,16,1.39
SE,2016,Furto de veículo,15,1.3
SE,2016,Emissão de Alvarás de licença,14,1.21
SE,2016,Estupro de vulnerável,14,1.21
SE,2016,Realização de vistorias,14,1.21
SE,2016,Pessoa Localizada,13,1.13
SE,2016,Apreensão de Maconha,13,1.13
SE,2016,Apreensão de Cocaína,12,1.04
SE,2016,Busca e salvamento,11,0.95
SE,2016,Estupro,11,0.95
SE,2016,Mandado de prisão cumprido,4,0.35
SE,2016,Pessoa Desaparecida,2,0.17
SE,2017,Homicídio doloso,119,10.49
SE,2017,Tentativa de feminicídio,116,10.23
SE,2017,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),102,8.99
SE,2017,Lesão corporal seguida de morte,99,8.73
SE,2017,Feminicídio,91,8.02
SE,2017,Suicídio de Agente do Estado,69,6.08
SE,2017,Roubo seguido de morte (latrocínio),62,5.47
SE,2017,Suicídio,61,5.38
SE,2017,Tentativa de homicídio,48,4.23
SE,2017,Morte por intervenção de Agente do Estado,46,4.06
SE,2017,Mortes a esclarecer (sem indício de crime),44,3.88
SE,2017,Roubo de veículo,23,2.03
SE,2017,Furto de veículo,22,1.94
SE,2017,Roubo de carga,20,1.76
SE,2017,Pessoa Localizada,19,1.68
SE,2017,Roubo a instituição financeira,19,1.68
SE,2017,Arma de Fogo Apreendida,18,1.59
SE,2017,Morte de Agente do Estado,18,1.59
SE,2017,Realização de vistorias,18,1.59
SE,2017,Combate a incêndios,17,1.5
SE,2017,Emissão de Alvarás de licença,15,1.32
SE,2017,Tráfico de drogas,15,1.32
SE,2017,Estupro,13,1.15
SE,2017,Estupro de vulnerável,12,1.06
SE,2017,Atendimento pré-hospitalar,11,0.97
SE,2017,Busca e salvamento,11,0.97
SE,2017,Apreensão de Maconha,10,0.88
SE,2017,Apreensão de Cocaína,9,0.79
SE,2017,Mandado de prisão cumprido,4,0.35
SE,2017,Pessoa Desaparecida,3,0.26
SE,2018,Roubo seguido de morte (latrocínio),104,9.64
SE,2018,Lesão corporal seguida de morte,102,9.45
SE,2018,Homicídio doloso,89,8.25
SE,2018,Feminicídio,87,8.06
SE,2018,Tentativa de feminicídio,72,6.67
SE,2018,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),71,6.58
SE,2018,Tentativa de homicídio,69,6.39
SE,2018,Morte por intervenção de Agente do Estado,65,6.02
SE,2018,Mortes a esclarecer (sem indício de crime),48,4.45
SE,2018,Suicídio,48,4.45
SE,2018,Suicídio de Agente do Estado,40,3.71
SE,2018,Roubo a instituição financeira,32,2.97
SE,2018,Roubo de veículo,25,2.32
SE,2018,Roubo de carga,20,1.85
SE,2018,Combate a incêndios,19,1.76
SE,2018,Emissão de Alvarás de licença,18,1.67
SE,2018,Estupro,17,1.58
SE,2018,Arma de Fogo Apreendida,16,1.48
SE,2018,Morte de Agente do Estado,16,1.48
SE,2018,Pessoa Localizada,16,1.48
SE,2018,Atendimento pré-hospitalar,15,1.39
SE,2018,Furto de veículo,15,1.39
SE,2018,Tráfico de drogas,14,1.3
SE,2018,Busca e salvamento,13,1.2
SE,2018,Realização de vistorias,12,1.11
SE,2018,Estupro de vulnerável,11,1.02
SE,2018,Apreensão de Maconha,10,0.93
SE,2018,Apreensão de Cocaína,8,0.74
SE,2018,Mandado de prisão cumprido,5,0.46
SE,2018,Pessoa Desaparecida,2,0.19
SE,2019,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),123,10.76
SE,2019,Roubo seguido de morte (latrocínio),106,9.27
SE,2019,Feminicídio,103,9.01
SE,2019,Tentativa de feminicídio,83,7.26
SE,2019,Homicídio doloso,78,6.82
SE,2019,Lesão corporal seguida de morte,77,6.74
SE,2019,Morte por intervenção de Agente do Estado,73,6.39
SE,2019,Tentativa de homicídio,70,6.12
SE,2019,Suicídio,66,5.77
SE,2019,Suicídio de Agente do Estado,56,4.9
SE,2019,Mortes a esclarecer (sem indício de crime),36,3.15
SE,2019,Roubo de veículo,29,2.54
SE,2019,Roubo de carga,21,1.84
SE,2019,Furto de veículo,20,1.75
SE,2019,Roubo a instituição financeira,20,1.75
SE,2019,Morte de Agente do Estado,19,1.66
SE,2019,Emissão de Alvarás de licença,19,1.66
SE,2019,Busca e salvamento,16,1.4
SE,2019,Estupro de vulnerável,15,1.31
SE,2019,Pessoa Localizada,14,1.22
SE,2019,Combate a incêndios,14,1.22
SE,2019,Apreensão de Maconha,13,1.14
SE,2019,Estupro,13,1.14
SE,2019,Tráfico de drogas,12,1.05
SE,2019,Arma de Fogo Apreendida,11,0.96
SE,2019,Atendimento pré-hospitalar,11,0.96
SE,2019,Realização de vistorias,11,0.96
SE,2019,Apreensão de Cocaína,7,0.61
SE,2019,Mandado de prisão cumprido,4,0.35
SE,2019,Pessoa Desaparecida,3,0.26
SE,2020,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),101,9.12
SE,2020,Feminicídio,99,8.94
SE,2020,Lesão corporal seguida de morte,97,8.75
SE,2020,Homicídio doloso,83,7.49
SE,2020,Tentativa de feminicídio,82,7.4
SE,2020,Roubo seguido de morte (latrocínio),71,6.41
SE,2020,Morte por intervenção de Agente do Estado,67,6.05
SE,2020,Tentativa de homicídio,66,5.96
SE,2020,Suicídio de Agente do Estado,52,4.69
SE,2020,Mortes a esclarecer (sem indício de crime),46,4.15
SE,2020,Suicídio,40,3.61
SE,2020,Roubo de carga,32,2.89
SE,2020,Roubo de veículo,32,2.89
SE,2020,Roubo a instituição financeira,29,2.62
SE,2020,Furto de veículo,20,1.81
SE,2020,Morte de Agente do Estado,19,1.71
SE,2020,Emissão de Alvarás de licença,19,1.71
SE,2020,Combate a incêndios,17,1.53
SE,2020,Arma de Fogo Apreendida,15,1.35
SE,2020,Pessoa Localizada,15,1.35
SE,2020,Atendimento pré-hospitalar,15,1.35
SE,2020,Busca e salvamento,15,1.35
SE,2020,Estupro,13,1.17
SE,2020,Realização de vistorias,12,1.08
SE,2020,Tráfico de drogas,12,1.08
SE,2020,Estupro de vulnerável,11,0.99
SE,2020,Apreensão de Cocaína,10,0.9
SE,2020,Apreensão de Maconha,9,0.81
SE,2020,Mandado de prisão cumprido,6,0.54
SE,2020,Pessoa Desaparecida,3,0.27
SE,2021,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),121,10.34
SE,2021,Feminicídio,116,9.91
SE,2021,Homicídio doloso,112,9.57
SE,2021,Tentativa de feminicídio,100,8.55
SE,2021,Roubo seguido de morte (latrocínio),79,6.75
SE,2021,Lesão corporal seguida de morte,78,6.67
SE,2021,Morte por intervenção de Agente do Estado,67,5.73
SE,2021,Suicídio de Agente do Estado,59,5.04
SE,2021,Suicídio,55,4.7
SE,2021,Mortes a esclarecer (sem indício de crime),49,4.19
SE,2021,Tentativa de homicídio,49,4.19
SE,2021,Roubo de veículo,32,2.74
SE,2021,Furto de veículo,26,2.22
SE,2021,Roubo a instituição financeira,22,1.88
SE,2021,Arma de Fogo Apreendida,19,1.62
SE,2021,Roubo de carga,19,1.62
SE,2021,Morte de Agente do Estado,17,1.45
SE,2021,Realização de vistorias,17,1.45
SE,2021,Pessoa Localizada,16,1.37
SE,2021,Combate a incêndios,16,1.37
SE,2021,Atendimento pré-hospitalar,15,1.28
SE,2021,Busca e salvamento,14,1.2
SE,2021,Estupro,14,1.2
SE,2021,Tráfico de drogas,13,1.11
SE,2021,Estupro de vulnerável,12,1.03
SE,2021,Emissão de Alvarás de licença,11,0.94
SE,2021,Apreensão de Cocaína,8,0.68
SE,2021,Apreensão de Maconha,7,0.6
SE,2021,Mandado de prisão cumprido,5,0.43
SE,2021,Pessoa Desaparecida,2,0.17
SE,2022,Tentativa de feminicídio,118,10.72
SE,2022,Homicídio doloso,109,9.9
SE,2022,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),102,9.26
SE,2022,Feminicídio,91,8.27
SE,2022,Morte por intervenção de Agente do Estado,78,7.08
SE,2022,Tentativa de homicídio,67,6.09
SE,2022,Roubo seguido de morte (latrocínio),63,5.72
SE,2022,Suicídio de Agente do Estado,61,5.54
SE,2022,Lesão corporal seguida de morte,57,5.18
SE,2022,Suicídio,44,4.0
SE,2022,Mortes a esclarecer (sem indício de crime),43,3.91
SE,2022,Roubo a instituição financeira,26,2.36
SE,2022,Roubo de carga,22,2.0
SE,2022,Roubo de veículo,20,1.82
SE,2022,Busca e salvamento,19,1.73
SE,2022,Atendimento pré-hospitalar,17,1.54
SE,2022,Furto de veículo,17,1.54
SE,2022,Emissão de Alvarás de licença,16,1.45
SE,2022,Estupro de vulnerável,15,1.36
SE,2022,Realização de vistorias,15,1.36
SE,2022,Pessoa Localizada,14,1.27
SE,2022,Estupro,14,1.27
SE,2022,Arma de Fogo Apreendida,13,1.18
SE,2022,Combate a incêndios,12,1.09
SE,2022,Morte de Agente do Estado,11,1.0
SE,2022,Tráfico de drogas,11,1.0
SE,2022,Apreensão de Cocaína,9,0.82
SE,2022,Apreensão de Maconha,8,0.73
SE,2022,Mandado de prisão cumprido,6,0.54
SE,2022,Pessoa Desaparecida,3,0.27
SE,2023,Feminicídio,107,9.89
SE,2023,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),95,8.78
SE,2023,Lesão corporal seguida de morte,89,8.23
SE,2023,Tentativa de feminicídio,84,7.76
SE,2023,Homicídio doloso,82,7.58
SE,2023,Roubo seguido de morte (latrocínio),78,7.21
SE,2023,Morte por intervenção de Agente do Estado,71,6.56
SE,2023,Tentativa de homicídio,66,6.1
SE,2023,Suicídio de Agente do Estado,54,4.99
SE,2023,Mortes a esclarecer (sem indício de crime),49,4.53
SE,2023,Suicídio,42,3.88
SE,2023,Roubo a instituição financeira,28,2.59
SE,2023,Roubo de carga,26,2.4
SE,2023,Roubo de veículo,21,1.94
SE,2023,Arma de Fogo Apreendida,16,1.48
SE,2023,Estupro,16,1.48
SE,2023,Furto de veículo,16,1.48
SE,2023,Tráfico de drogas,16,1.48
SE,2023,Realização de vistorias,14,1.29
SE,2023,Morte de Agente do Estado,13,1.2
SE,2023,Busca e salvamento,13,1.2
SE,2023,Combate a incêndios,13,1.2
SE,2023,Pessoa Localizada,12,1.11
SE,2023,Apreensão de Maconha,12,1.11
SE,2023,Atendimento pré-hospitalar,12,1.11
SE,2023,Emissão de Alvarás de licença,12,1.11
SE,2023,Estupro de vulnerável,11,1.02
SE,2023,Apreensão de Cocaína,7,0.65
SE,2023,Mandado de prisão cumprido,5,0.46
SE,2023,Pessoa Desaparecida,2,0.18
SE,2024,Roubo seguido de morte (latrocínio),110,9.72
SE,2024,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),106,9.36
SE,2024,Homicídio doloso,102,9.01
SE,2024,Tentativa de feminicídio,90,7.95
SE,2024,Lesão corporal seguida de morte,77,6.8
SE,2024,Feminicídio,73,6.45
SE,2024,Morte por intervenção de Agente do Estado,65,5.74
SE,2024,Mortes a esclarecer (sem indício de crime),61,5.39
SE,2024,Suicídio,59,5.21
SE,2024,Suicídio de Agente do Estado,51,4.51
SE,2024,Tentativa de homicídio,50,4.42
SE,2024,Roubo de carga,28,2.47
SE,2024,Roubo a instituição financeira,25,2.21
SE,2024,Furto de veículo,24,2.12
SE,2024,Atendimento pré-hospitalar,18,1.59
SE,2024,Estupro,18,1.59
SE,2024,Roubo de veículo,18,1.59
SE,2024,Tráfico de drogas,18,1.59
SE,2024,Busca e salvamento,16,1.41
SE,2024,Combate a incêndios,16,1.41
SE,2024,Morte de Agente do Estado,15,1.33
SE,2024,Pessoa Localizada,14,1.24
SE,2024,Emissão de Alvarás de licença,14,1.24
SE,2024,Realização de vistorias,14,1.24
SE,2024,Arma de Fogo Apreendida,13,1.15
SE,2024,Estupro de vulnerável,11,0.97
SE,2024,Apreensão de Cocaína,9,0.8
SE,2024,Apreensão de Maconha,9,0.8
SE,2024,Mandado de prisão cumprido,4,0.35
SE,2024,Pessoa Desaparecida,4,0.35
SP,2015,Tentativa de feminicídio,101,9.11
SP,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),100,9.02
SP,2015,Roubo seguido de morte (latrocínio),94,8.48
SP,2015,Feminicídio,92,8.3
SP,2015,Homicídio doloso,91,8.21
SP,2015,Tentativa de homicídio,77,6.94
SP,2015,Lesão corporal seguida de morte,63,5.68
SP,2015,Suicídio,52,4.69
SP,2015,Suicídio de Agente do Estado,52,4.69
SP,2015,Morte por intervenção de Agente do Estado,51,4.6
SP,2015,Mortes a esclarecer (sem indício de crime),47,4.24
SP,2015,Roubo a instituição financeira,32,2.89
SP,2015,Roubo de carga,24,2.16
SP,2015,Roubo de veículo,22,1.98
SP,2015,Arma de Fogo Apreendida,18,1.62
SP,2015,Busca e salvamento,18,1.62
SP,2015,Estupro de vulnerável,18,1.62
SP,2015,Emissão de Alvarás de licença,17,1.53
SP,2015,Pessoa Localizada,16,1.44
SP,2015,Furto de veículo,16,1.44
SP,2015,Realização de vistorias,16,1.44
SP,2015,Tráfico de drogas,16,1.44
SP,2015,Estupro,15,1.35
SP,2015,Apreensão de Cocaína,12,1.08
SP,2015,Combate a incêndios,12,1.08
SP,2015,Morte de Agente do Estado,11,0.99
SP,2015,Atendimento pré-hospitalar,11,0.99
SP,2015,Apreensão de Maconha,7,0.63
SP,2015,Mandado de prisão cumprido,5,0.45
SP,2015,Pessoa Desaparecida,3,0.27
SP,2016,Feminicídio,120,10.22
SP,2016,Homicídio doloso,120,10.22
SP,2016,Lesão corporal seguida de morte,104,8.86
SP,2016,Roubo seguido de morte (latrocínio),101,8.6
SP,2016,Tentativa de feminicídio,80,6.81
SP,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),77,6.56
